dataset,filename,filepath,speaker,raw_label,emotion,sample_rate,duration
ravdess,03-01-05-01-02-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-05-01-02-01-13.wav,13,05,Angry,16000,1.696
ravdess,03-01-05-01-02-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-05-01-02-02-13.wav,13,05,Angry,16000,1.504
ravdess,03-01-05-02-01-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-05-02-01-01-13.wav,13,05,Angry,16000,1.696
ravdess,03-01-05-02-01-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-05-02-01-02-13.wav,13,05,Angry,16000,2.336
ravdess,03-01-05-02-02-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-05-02-02-01-13.wav,13,05,Angry,16000,1.76
ravdess,03-01-05-02-02-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-05-02-02-02-13.wav,13,05,Angry,16000,2.24
ravdess,03-01-06-01-01-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-06-01-01-01-13.wav,13,06,Fear,16000,1.28
ravdess,03-01-06-01-01-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-06-01-01-02-13.wav,13,06,Fear,16000,1.312
ravdess,03-01-06-01-02-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-06-01-02-01-13.wav,13,06,Fear,16000,1.344
ravdess,03-01-06-01-02-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-06-01-02-02-13.wav,13,06,Fear,16000,1.376
ravdess,03-01-06-02-01-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-06-02-01-01-13.wav,13,06,Fear,16000,1.504
ravdess,03-01-06-02-01-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-06-02-01-02-13.wav,13,06,Fear,16000,1.44
ravdess,03-01-06-02-02-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-06-02-02-01-13.wav,13,06,Fear,16000,1.632
ravdess,03-01-06-02-02-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-06-02-02-02-13.wav,13,06,Fear,16000,1.376
ravdess,03-01-07-01-01-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-07-01-01-01-13.wav,13,07,Disgust,16000,1.344
ravdess,03-01-07-01-01-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-07-01-01-02-13.wav,13,07,Disgust,16000,1.344
ravdess,03-01-07-01-02-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-07-01-02-01-13.wav,13,07,Disgust,16000,1.44
ravdess,03-01-07-01-02-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-07-01-02-02-13.wav,13,07,Disgust,16000,1.408
ravdess,03-01-07-02-01-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-07-02-01-01-13.wav,13,07,Disgust,16000,1.6
ravdess,03-01-07-02-01-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-07-02-01-02-13.wav,13,07,Disgust,16000,2.016
ravdess,03-01-07-02-02-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-07-02-02-01-13.wav,13,07,Disgust,16000,1.536
ravdess,03-01-07-02-02-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-07-02-02-02-13.wav,13,07,Disgust,16000,1.568
ravdess,03-01-08-01-01-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-08-01-01-01-13.wav,13,08,Surprise,16000,1.504
ravdess,03-01-08-01-01-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-08-01-01-02-13.wav,13,08,Surprise,16000,1.28
ravdess,03-01-08-01-02-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-08-01-02-01-13.wav,13,08,Surprise,16000,1.28
ravdess,03-01-08-01-02-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-08-01-02-02-13.wav,13,08,Surprise,16000,1.184
ravdess,03-01-08-02-01-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-08-02-01-01-13.wav,13,08,Surprise,16000,1.44
ravdess,03-01-08-02-01-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-08-02-01-02-13.wav,13,08,Surprise,16000,1.472
ravdess,03-01-08-02-02-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-08-02-02-01-13.wav,13,08,Surprise,16000,1.472
ravdess,03-01-08-02-02-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-08-02-02-02-13.wav,13,08,Surprise,16000,1.44
ravdess,03-01-01-01-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-01-01-01-01-14.wav,14,01,Neutral,16000,1.568
ravdess,03-01-01-01-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-01-01-01-02-14.wav,14,01,Neutral,16000,1.44
ravdess,03-01-01-01-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-01-01-02-01-14.wav,14,01,Neutral,16000,1.536
ravdess,03-01-01-01-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-01-01-02-02-14.wav,14,01,Neutral,16000,1.632
ravdess,03-01-03-01-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-03-01-01-01-14.wav,14,03,Happy,16000,1.856
ravdess,03-01-03-01-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-03-01-01-02-14.wav,14,03,Happy,16000,1.76
ravdess,03-01-03-01-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-03-01-02-01-14.wav,14,03,Happy,16000,1.408
ravdess,03-01-03-01-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-03-01-02-02-14.wav,14,03,Happy,16000,1.568
ravdess,03-01-03-02-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-03-02-01-01-14.wav,14,03,Happy,16000,1.984
ravdess,03-01-03-02-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-03-02-01-02-14.wav,14,03,Happy,16000,1.856
ravdess,03-01-03-02-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-03-02-02-01-14.wav,14,03,Happy,16000,1.824
ravdess,03-01-03-02-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-03-02-02-02-14.wav,14,03,Happy,16000,1.984
ravdess,03-01-04-01-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-04-01-01-01-14.wav,14,04,Sad,16000,2.016
ravdess,03-01-04-01-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-04-01-01-02-14.wav,14,04,Sad,16000,1.696
ravdess,03-01-04-01-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-04-01-02-01-14.wav,14,04,Sad,16000,1.824
ravdess,03-01-04-01-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-04-01-02-02-14.wav,14,04,Sad,16000,1.568
ravdess,03-01-04-02-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-04-02-01-01-14.wav,14,04,Sad,16000,1.92
ravdess,03-01-04-02-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-04-02-01-02-14.wav,14,04,Sad,16000,1.728
ravdess,03-01-04-02-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-04-02-02-01-14.wav,14,04,Sad,16000,1.728
ravdess,03-01-04-02-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-04-02-02-02-14.wav,14,04,Sad,16000,1.952
ravdess,03-01-05-01-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-05-01-01-01-14.wav,14,05,Angry,16000,1.568
ravdess,03-01-05-01-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-05-01-01-02-14.wav,14,05,Angry,16000,1.728
ravdess,03-01-05-01-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-05-01-02-01-14.wav,14,05,Angry,16000,1.696
ravdess,03-01-05-01-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-05-01-02-02-14.wav,14,05,Angry,16000,1.92
ravdess,03-01-05-02-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-05-02-01-01-14.wav,14,05,Angry,16000,2.24
ravdess,03-01-05-02-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-05-02-01-02-14.wav,14,05,Angry,16000,2.336
ravdess,03-01-05-02-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-05-02-02-01-14.wav,14,05,Angry,16000,2.112
ravdess,03-01-05-02-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-05-02-02-02-14.wav,14,05,Angry,16000,2.368
ravdess,03-01-06-01-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-06-01-01-01-14.wav,14,06,Fear,16000,1.792
ravdess,03-01-06-01-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-06-01-01-02-14.wav,14,06,Fear,16000,2.016
ravdess,03-01-06-01-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-06-01-02-01-14.wav,14,06,Fear,16000,1.44
ravdess,03-01-06-01-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-06-01-02-02-14.wav,14,06,Fear,16000,1.408
ravdess,03-01-06-02-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-06-02-01-01-14.wav,14,06,Fear,16000,1.408
ravdess,03-01-06-02-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-06-02-01-02-14.wav,14,06,Fear,16000,1.376
ravdess,03-01-06-02-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-06-02-02-01-14.wav,14,06,Fear,16000,1.472
ravdess,03-01-06-02-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-06-02-02-02-14.wav,14,06,Fear,16000,1.504
ravdess,03-01-07-01-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-07-01-01-01-14.wav,14,07,Disgust,16000,2.112
ravdess,03-01-07-01-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-07-01-01-02-14.wav,14,07,Disgust,16000,1.76
ravdess,03-01-07-01-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-07-01-02-01-14.wav,14,07,Disgust,16000,1.856
ravdess,03-01-07-01-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-07-01-02-02-14.wav,14,07,Disgust,16000,1.856
ravdess,03-01-07-02-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-07-02-01-01-14.wav,14,07,Disgust,16000,2.048
ravdess,03-01-07-02-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-07-02-01-02-14.wav,14,07,Disgust,16000,1.856
ravdess,03-01-07-02-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-07-02-02-01-14.wav,14,07,Disgust,16000,1.76
ravdess,03-01-07-02-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-07-02-02-02-14.wav,14,07,Disgust,16000,1.856
ravdess,03-01-08-01-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-08-01-01-01-14.wav,14,08,Surprise,16000,1.728
ravdess,03-01-08-01-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-08-01-01-02-14.wav,14,08,Surprise,16000,1.664
ravdess,03-01-08-01-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-08-01-02-01-14.wav,14,08,Surprise,16000,1.28
ravdess,03-01-08-01-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-08-01-02-02-14.wav,14,08,Surprise,16000,1.408
ravdess,03-01-08-02-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-08-02-01-01-14.wav,14,08,Surprise,16000,2.048
ravdess,03-01-08-02-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-08-02-01-02-14.wav,14,08,Surprise,16000,1.728
ravdess,03-01-08-02-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-08-02-02-01-14.wav,14,08,Surprise,16000,1.76
ravdess,03-01-08-02-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-08-02-02-02-14.wav,14,08,Surprise,16000,1.792
ravdess,03-01-01-01-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-01-01-01-01-15.wav,15,01,Neutral,16000,1.408
ravdess,03-01-01-01-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-01-01-01-02-15.wav,15,01,Neutral,16000,1.504
ravdess,03-01-01-01-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-01-01-02-01-15.wav,15,01,Neutral,16000,1.536
ravdess,03-01-01-01-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-01-01-02-02-15.wav,15,01,Neutral,16000,1.472
ravdess,03-01-03-01-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-03-01-01-01-15.wav,15,03,Happy,16000,1.44
ravdess,03-01-03-01-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-03-01-01-02-15.wav,15,03,Happy,16000,2.3446875
ravdess,03-01-03-01-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-03-01-02-01-15.wav,15,03,Happy,16000,1.6
ravdess,03-01-03-01-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-03-01-02-02-15.wav,15,03,Happy,16000,1.44
ravdess,03-01-03-02-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-03-02-01-01-15.wav,15,03,Happy,16000,1.824
ravdess,03-01-03-02-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-03-02-01-02-15.wav,15,03,Happy,16000,1.536
ravdess,03-01-03-02-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-03-02-02-01-15.wav,15,03,Happy,16000,1.984
ravdess,03-01-03-02-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-03-02-02-02-15.wav,15,03,Happy,16000,1.44
ravdess,03-01-04-01-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-04-01-01-01-15.wav,15,04,Sad,16000,2.144
ravdess,03-01-04-01-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-04-01-01-02-15.wav,15,04,Sad,16000,2.304
ravdess,03-01-04-01-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-04-01-02-01-15.wav,15,04,Sad,16000,1.408
ravdess,03-01-04-01-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-04-01-02-02-15.wav,15,04,Sad,16000,2.56
ravdess,03-01-04-02-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-04-02-01-01-15.wav,15,04,Sad,16000,1.792
ravdess,03-01-04-02-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-04-02-01-02-15.wav,15,04,Sad,16000,1.984
ravdess,03-01-04-02-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-04-02-02-01-15.wav,15,04,Sad,16000,1.632
ravdess,03-01-04-02-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-04-02-02-02-15.wav,15,04,Sad,16000,2.464
ravdess,03-01-05-01-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-05-01-01-01-15.wav,15,05,Angry,16000,1.632
ravdess,03-01-05-01-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-05-01-01-02-15.wav,15,05,Angry,16000,1.632
ravdess,03-01-05-01-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-05-01-02-01-15.wav,15,05,Angry,16000,2.432
ravdess,03-01-05-01-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-05-01-02-02-15.wav,15,05,Angry,16000,1.568
ravdess,03-01-05-02-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-05-02-01-01-15.wav,15,05,Angry,16000,1.568
ravdess,03-01-05-02-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-05-02-01-02-15.wav,15,05,Angry,16000,1.792
ravdess,03-01-05-02-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-05-02-02-01-15.wav,15,05,Angry,16000,1.504
ravdess,03-01-05-02-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-05-02-02-02-15.wav,15,05,Angry,16000,1.664
ravdess,03-01-06-01-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-06-01-01-01-15.wav,15,06,Fear,16000,2.176
ravdess,03-01-06-01-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-06-01-01-02-15.wav,15,06,Fear,16000,1.856
ravdess,03-01-06-01-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-06-01-02-01-15.wav,15,06,Fear,16000,1.856
ravdess,03-01-06-01-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-06-01-02-02-15.wav,15,06,Fear,16000,2.816
ravdess,03-01-06-02-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-06-02-01-01-15.wav,15,06,Fear,16000,1.952
ravdess,03-01-06-02-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-06-02-01-02-15.wav,15,06,Fear,16000,1.824
ravdess,03-01-06-02-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-06-02-02-01-15.wav,15,06,Fear,16000,2.304
ravdess,03-01-06-02-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-06-02-02-02-15.wav,15,06,Fear,16000,1.568
ravdess,03-01-07-01-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-07-01-01-01-15.wav,15,07,Disgust,16000,2.496
ravdess,03-01-07-01-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-07-01-01-02-15.wav,15,07,Disgust,16000,1.824
ravdess,03-01-07-01-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-07-01-02-01-15.wav,15,07,Disgust,16000,1.984
ravdess,03-01-07-01-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-07-01-02-02-15.wav,15,07,Disgust,16000,2.368
ravdess,03-01-07-02-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-07-02-01-01-15.wav,15,07,Disgust,16000,1.824
ravdess,03-01-07-02-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-07-02-01-02-15.wav,15,07,Disgust,16000,2.752
ravdess,03-01-07-02-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-07-02-02-01-15.wav,15,07,Disgust,16000,2.272
ravdess,03-01-07-02-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-07-02-02-02-15.wav,15,07,Disgust,16000,2.528
ravdess,03-01-08-01-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-08-01-01-01-15.wav,15,08,Surprise,16000,2.688
ravdess,03-01-08-01-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-08-01-01-02-15.wav,15,08,Surprise,16000,1.536
ravdess,03-01-08-01-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-08-01-02-01-15.wav,15,08,Surprise,16000,1.792
ravdess,03-01-08-01-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-08-01-02-02-15.wav,15,08,Surprise,16000,1.76
ravdess,03-01-08-02-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-08-02-01-01-15.wav,15,08,Surprise,16000,1.44
ravdess,03-01-08-02-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-08-02-01-02-15.wav,15,08,Surprise,16000,1.696
ravdess,03-01-08-02-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-08-02-02-01-15.wav,15,08,Surprise,16000,1.28
ravdess,03-01-08-02-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-08-02-02-02-15.wav,15,08,Surprise,16000,1.856
ravdess,03-01-01-01-01-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-01-01-01-01-16.wav,16,01,Neutral,16000,1.888
ravdess,03-01-01-01-01-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-01-01-01-02-16.wav,16,01,Neutral,16000,1.888
ravdess,03-01-01-01-02-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-01-01-02-01-16.wav,16,01,Neutral,16000,1.76
ravdess,03-01-01-01-02-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-01-01-02-02-16.wav,16,01,Neutral,16000,1.696
ravdess,03-01-03-01-01-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-03-01-01-01-16.wav,16,03,Happy,16000,1.728
ravdess,03-01-03-01-01-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-03-01-01-02-16.wav,16,03,Happy,16000,1.76
ravdess,03-01-03-01-02-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-03-01-02-01-16.wav,16,03,Happy,16000,1.792
ravdess,03-01-03-01-02-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-03-01-02-02-16.wav,16,03,Happy,16000,1.728
ravdess,03-01-03-02-01-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-03-02-01-01-16.wav,16,03,Happy,16000,1.856
ravdess,03-01-03-02-01-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-03-02-01-02-16.wav,16,03,Happy,16000,1.632
ravdess,03-01-03-02-02-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-03-02-02-01-16.wav,16,03,Happy,16000,1.792
ravdess,03-01-03-02-02-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-03-02-02-02-16.wav,16,03,Happy,16000,1.824
ravdess,03-01-04-01-01-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-04-01-01-01-16.wav,16,04,Sad,16000,1.728
ravdess,03-01-04-01-01-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-04-01-01-02-16.wav,16,04,Sad,16000,1.728
ravdess,03-01-04-01-02-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-04-01-02-01-16.wav,16,04,Sad,16000,1.568
ravdess,03-01-04-01-02-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-04-01-02-02-16.wav,16,04,Sad,16000,1.696
ravdess,03-01-04-02-01-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-04-02-01-01-16.wav,16,04,Sad,16000,2.176
ravdess,03-01-04-02-01-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-04-02-01-02-16.wav,16,04,Sad,16000,2.272
ravdess,03-01-04-02-02-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-04-02-02-01-16.wav,16,04,Sad,16000,1.92
ravdess,03-01-04-02-02-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-04-02-02-02-16.wav,16,04,Sad,16000,2.112
ravdess,03-01-05-01-01-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-05-01-01-01-16.wav,16,05,Angry,16000,2.08
ravdess,03-01-05-01-01-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-05-01-01-02-16.wav,16,05,Angry,16000,2.048
ravdess,03-01-05-01-02-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-05-01-02-01-16.wav,16,05,Angry,16000,1.984
ravdess,03-01-05-01-02-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-05-01-02-02-16.wav,16,05,Angry,16000,1.984
ravdess,03-01-05-02-01-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-05-02-01-01-16.wav,16,05,Angry,16000,1.984
ravdess,03-01-05-02-01-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-05-02-01-02-16.wav,16,05,Angry,16000,1.76
ravdess,03-01-05-02-02-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-05-02-02-01-16.wav,16,05,Angry,16000,1.792
ravdess,03-01-05-02-02-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-05-02-02-02-16.wav,16,05,Angry,16000,2.144
ravdess,03-01-06-01-01-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-06-01-01-01-16.wav,16,06,Fear,16000,1.632
ravdess,03-01-06-01-01-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-06-01-01-02-16.wav,16,06,Fear,16000,1.568
ravdess,03-01-06-01-02-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-06-01-02-01-16.wav,16,06,Fear,16000,1.696
